cell_id,Longitude,Latitude,population,average_infected,geometry
-8.785441265081839e+18,-2.2774313,53.3979549,8.0,6.0,POINT (-253522.4912636862 7056950.744679191)
-8.783668980316269e+18,-2.3001035,53.4140795,89.0,6.0,POINT (-256046.3490237081 7059961.749820006)
-8.773050079369364e+18,-2.297057,53.408694,20.0,1.0,POINT (-255707.2141950493 7058955.968901554)
-8.764412734895832e+18,-2.2490255,53.426781,25.0,3.0,POINT (-250360.372068616 7062334.350944178)
-8.760164071535678e+18,-2.2713356,53.3853849,107.0,1.0,POINT (-252843.9210438356 7054604.294187382)
-8.755749279210095e+18,-2.2669491,53.4051697,17.0,16.0,POINT (-252355.6180961723 7058297.849418131)
-8.720563642454519e+18,-2.2822228,53.4401899,86.0,1.0,POINT (-254055.8786020867 7064839.861565916)
-8.711284257530214e+18,-2.2550129,53.4213753,47.0,15.0,POINT (-251026.8863884948 7061324.496182109)
-8.70122579897346e+18,-2.2638852,53.396188,80.0,5.0,POINT (-252014.5463085521 7056620.874388499)
-8.688582507733681e+18,-2.2624422,53.4060786,25.0,13.0,POINT (-251853.9122827429 7058467.5700466)
-8.674580639741198e+18,-2.2910768,53.4141019,93.0,26.0,POINT (-255041.5013755036 7059965.933447234)
-8.67151610681658e+18,-2.2746727,53.4366121,152.0,1.0,POINT (-253215.4053142733 7064171.25692449)
-8.662755694010585e+18,-2.2863882,53.3880463,133.0,3.0,POINT (-254519.5688119154 7055101.041723127)
-8.652780654463675e+18,-2.2744988,53.4096469,48.0,139.0,POINT (-253196.046856143 7059133.920567767)
-8.638790299248694e+18,-2.2414704,53.4214034,109.0,8.0,POINT (-249519.3421834402 7061329.745293897)
-8.637943252510259e+18,-2.2955839,53.4131919,61.0,7.0,POINT (-255543.2294528322 7059795.975361255)
-8.619963490113139e+18,-2.3000845,53.411383,108.0,5.0,POINT (-256044.2339535146 7059458.143102751)
-8.615049708548423e+18,-2.3015189,53.4014919,122.0,9.0,POINT (-256203.9106317013 7057611.123836135)
-8.613268862283397e+18,-2.3001605,53.4221691,45.0,2.0,POINT (-256052.6942342887 7061472.780259004)
-8.605737780485464e+18,-2.3001858,53.4257644,37.0,1.0,POINT (-256055.5106172303 7062144.427096453)
-8.585579152019638e+18,-2.2849026,53.3907465,70.0,3.0,POINT (-254354.192576151 7055605.062977374)
-8.582592247321059e+18,-2.3045204,53.4005855,32.0,2.0,POINT (-256538.0360835814 7057441.888277792)
-8.560197662277663e+18,-2.2430932,53.4420738,68.0,1.0,POINT (-249699.9914521952 7065191.939725298)
-8.559598611388451e+18,-2.2731963,53.4411098,101.0,1.0,POINT (-253051.0532177365 7065011.777816671)
-8.533885198498918e+18,-2.2926183,53.4194912,37.0,2.0,POINT (-255213.1003704083 7060972.552077197)
-8.525944187916026e+18,-2.2955402,53.4069,54.0,10.0,POINT (-255538.3647913917 7058620.954752943)
-8.523821058963939e+18,-2.2294472,53.4241237,87.0,1.0,POINT (-248180.9256807262 7061837.916846932)
-8.509211656611322e+18,-2.2594284,53.4051863,81.0,23.0,POINT (-251518.417601215 7058300.949135189)
-8.505149053157817e+18,-2.2324127,53.4160283,41.0,1.0,POINT (-248511.04363129 7060325.733639021)
-8.499278421809761e+18,-2.3045975,53.4113716,71.0,2.0,POINT (-256546.6188157951 7059456.014071153)
-8.491884305857786e+18,-2.2637684,53.3773122,33.0,1.0,POINT (-252001.5441929544 7053097.723068402)
-8.491193124248104e+18,-2.2564472,53.4096871,67.0,24.0,POINT (-251186.5519348223 7059141.427903632)
-8.475299738797852e+18,-2.2611365,53.4384402,63.0,3.0,POINT (-251708.5624219195 7064512.877747201)
-8.472457175122293e+18,-2.2940733,53.4122968,79.0,16.0,POINT (-255375.0702299736 7059628.803652994)
-8.45694722818832e+18,-2.2895601,53.4123079,48.0,24.0,POINT (-254872.6631037952 7059630.876702536)
-8.455148509738801e+18,-2.2625752,53.4276508,56.0,13.0,POINT (-251868.7177739616 7062496.85284131)
-8.436379280332603e+18,-2.2909478,53.3952262,68.0,8.0,POINT (-255027.141162114 7056441.317495767)
-8.432587653027129e+18,-2.2415214,53.4303919,48.0,2.0,POINT (-249525.0194770296 7063008.985365222)
-8.423996675839226e+18,-2.2895051,53.4042183,94.0,88.0,POINT (-254866.5405321971 7058120.196568013)
-8.406378832372719e+18,-2.2623482,53.3907982,92.0,1.0,POINT (-251843.4482513581 7055614.713647918)
-8.359620618996595e+18,-2.2879524,53.3970312,73.0,12.0,POINT (-254693.694759084 7056778.29337698)
-8.304408661760649e+18,-2.2445883,53.440273,175.0,1.0,POINT (-249866.4252230781 7064855.391622935)
-8.296792184637627e+18,-2.3030548,53.4059823,76.0,2.0,POINT (-256374.8862375013 7058449.587592769)
-8.275522262796307e+18,-2.2490098,53.4240845,40.0,4.0,POINT (-250358.6243527429 7061830.593775026)
-8.235657874238148e+18,-2.3075738,53.4068696,85.0,1.0,POINT (-256877.9390166828 7058615.277934924)
-8.214662094497827e+18,-2.2879646,53.3988288,46.0,15.0,POINT (-254695.0528567838 7057113.901955633)
-8.213486230766194e+18,-2.2834349,53.3961431,78.0,16.0,POINT (-254190.8089591398 7056612.491989694)
-8.20875608847401e+18,-2.264069,53.4258498,76.0,16.0,POINT (-252035.0068295065 7062160.381570847)
-8.20297270132131e+18,-2.2608775,53.3961946,116.0,7.0,POINT (-251679.730675874 7056622.106545865)
-8.20142054780627e+18,-2.3001985,53.4275621,61.0,2.0,POINT (-256056.9243746758 7062480.281157707)
-8.179839794777245e+18,-2.2818835,53.3889559,55.0,1.0,POINT (-254018.1079013655 7055270.824735675)
-8.174700728232592e+18,-2.2925689,53.4123005,58.0,8.0,POINT (-255207.6011879141 7059629.494669445)
-8.164340207879609e+18,-2.2880922,53.4177045,40.0,11.0,POINT (-254709.2572228863 7060638.816399131)
-8.147768416064419e+18,-2.2608005,53.3836107,98.0,1.0,POINT (-251671.1590757009 7054273.158857148)
-8.146062154448887e+18,-2.2745278,53.4141411,3.0,5.0,POINT (-253199.2751211561 7059973.254800186)
-8.101132867654451e+18,-2.2415265,53.4312907,58.0,3.0,POINT (-249525.5872063886 7063176.919560192)
-8.090955608716757e+18,-2.2595544,53.4258597,14.0,2.0,POINT (-251532.4438560415 7062162.231096288)
-8.086981265581416e+18,-2.2716622,53.436619,43.0,1.0,POINT (-252880.2779870199 7064172.546314081)
-8.083478145473075e+18,-2.3119745,53.3915776,99.0,1.0,POINT (-257367.8227008929 7055760.20313023)
-8.08270717368826e+18,-2.2654226,53.4015777,30.0,16.0,POINT (-252185.6888935429 7057627.143893408)
-8.075047445361914e+18,-2.2626251,53.4357404,69.0,3.0,POINT (-251874.2726161562 7064008.365719526)
-8.044260108193428e+18,-2.2776715,53.4348075,63.0,1.0,POINT (-253549.2302035721 7063834.042009055)
-8.030801606999248e+18,-2.2791531,53.4312086,24.0,2.0,POINT (-253714.1611614171 7063161.579629659)
-8.026178541782673e+18,-2.289609,53.4194986,30.0,6.0,POINT (-254878.1066265437 7060973.934343982)
-8.005638193523021e+18,-2.2474579,53.415998,31.0,4.0,POINT (-250185.8676352679 7060320.074280323)
-7.989944672489216e+18,-2.2445418,53.4321834,141.0,3.0,POINT (-249861.2488671527 7063343.717530105)
-7.964487873514126e+18,-2.3135377,53.3996632,27.0,1.0,POINT (-257541.8373286164 7057269.687702557)
-7.949832482039848e+18,-2.2339616,53.424115,73.0,2.0,POINT (-248683.4663902917 7061836.291572738)
-7.947389099148613e+18,-2.2623648,53.3934947,84.0,3.0,POINT (-251845.2961547729 7056118.0767772)
-7.932563451538481e+18,-2.2806878,53.4356993,81.0,3.0,POINT (-253885.0031838281 7064000.685604262)
-7.931807062581963e+18,-2.2956088,53.4167873,56.0,3.0,POINT (-255546.0013079775 7060467.499092353)
-7.923449936269306e+18,-2.239991,53.4259007,121.0,4.0,POINT (-249354.6561284304 7062169.890751713)
-7.912583128099285e+18,-2.226342,53.4061525,72.0,1.0,POINT (-247835.2563985805 7058481.369693461)
-7.821168303042123e+18,-2.3074571,53.3906905,116.0,1.0,POINT (-256864.948032897 7055594.60965304)
-7.804035194133021e+18,-2.2340308,53.4366988,95.0,1.0,POINT (-248691.1696984367 7064187.458400227)
-7.801207218286365e+18,-2.2308448,53.4043462,66.0,1.0,POINT (-248336.5058021407 7058144.07882485)
-7.801025428193906e+18,-2.2518174,53.389922,51.0,1.0,POINT (-250671.16495699 7055451.157829358)
-7.794109970716496e+18,-2.2400367,53.4339903,80.0,1.0,POINT (-249359.7434287628 7063681.341394451)
-7.785362805429069e+18,-2.3000275,53.4032934,63.0,3.0,POINT (-256037.8887429344 7057947.495813299)
-7.77399481010017e+18,-2.2563552,53.3944067,72.0,4.0,POINT (-251176.3105424193 7056288.329561993)
-7.742294261212988e+18,-2.2400265,53.4321926,79.0,1.0,POINT (-249358.6079700449 7063345.436537129)
-7.727797502955529e+18,-2.2566368,53.4411466,73.0,1.0,POINT (-251207.6581087354 7065018.655291528)
-7.714191055201055e+18,-2.3105167,53.3978734,70.0,1.0,POINT (-257205.5411467972 7056935.528786645)
-7.687502650302206e+18,-2.2354168,53.4151235,75.0,2.0,POINT (-248845.4585138452 7060156.739077123)
-7.676717327526175e+18,-2.2414806,53.4232011,117.0,10.0,POINT (-249520.4776421582 7061665.564905381)
-7.653426099441096e+18,-2.2308497,53.405245,53.0,1.0,POINT (-248337.0512676014 7058311.910192512)
-7.653022015391547e+18,-2.2413227,53.3953369,46.0,1.0,POINT (-249502.9002959311 7056461.983693399)
-7.653002929335693e+18,-2.2940981,53.4158922,89.0,9.0,POINT (-255377.8309531697 7060300.313250815)
-7.640988434495872e+18,-2.2894685,53.3988252,84.0,35.0,POINT (-254862.4662390977 7057113.229828173)
-7.628145496180994e+18,-2.3046811,53.4230565,61.0,1.0,POINT (-256555.9251246555 7061638.55235666)
-7.626734129214211e+18,-2.2882382,53.4392767,87.0,1.0,POINT (-254725.5098674891 7064669.20113143)
-7.625449010453911e+18,-2.2790411,53.4141306,81.0,97.0,POINT (-253701.693379283 7059971.293722841)
-7.611225291925864e+18,-2.2713986,53.3952722,36.0,4.0,POINT (-252850.9341712708 7056449.90506911)
-7.605122208089006e+18,-2.2325305,53.4376005,99.0,1.0,POINT (-248524.1570662459 7064355.959448645)
-7.596836458497958e+18,-2.2518333,53.3926186,61.0,1.0,POINT (-250672.9349367612 7055954.529264378)
-7.568496688524107e+18,-2.2248948,53.4169416,101.0,2.0,POINT (-247674.1548308644 7060496.319439876)
-7.559990922938914e+18,-2.2699916,53.410556,34.0,60.0,POINT (-252694.307646866 7059303.696410693)
-7.543058671280571e+18,-2.2624644,53.409674,58.0,46.0,POINT (-251856.3835752622 7059138.981482457)
-7.518409962481761e+18,-2.3076192,53.4131615,59.0,1.0,POINT (-256882.9929212579 7059790.297703457)
-7.483776166939887e+18,-2.2731501,53.4339191,55.0,2.0,POINT (-253045.9102576132 7063668.037221842)
-7.479870971964531e+18,-2.2670957,53.4285397,56.0,7.0,POINT (-252371.9375323782 7062662.926564483)
-7.464237364225688e+18,-2.2521578,53.4474481,125.0,1.0,POINT (-250709.0581088347 7066196.417295549)
-7.462797119408285e+18,-2.2293988,53.4151353,126.0,1.0,POINT (-248175.5378178136 7060158.943005997)
-7.453270831568163e+18,-2.2384257,53.4151176,74.0,1.0,POINT (-249180.407729912 7060155.637112917)
-7.44977636304333e+18,-2.244485,53.4222961,111.0,12.0,POINT (-249854.9259205607 7061496.504473212)
-7.442163478538897e+18,-2.2325256,53.4367017,66.0,2.0,POINT (-248523.6116007852 7064188.000318662)
-7.432656878339465e+18,-2.2671239,53.4330339,36.0,2.0,POINT (-252375.0767417987 7063502.633832122)
-7.392318821772542e+18,-2.2639576,53.407873,53.0,45.0,POINT (-252022.6058391127 7058802.652423253)
-7.362684401480672e+18,-2.3136038,53.4086517,48.0,1.0,POINT (-257549.1955465196 7058948.069576028)
-7.356423982893709e+18,-2.2925997,53.4167947,61.0,8.0,POINT (-255211.0298280111 7060468.881271247)
-7.356249526671362e+18,-2.2760264,53.4132388,61.0,85.0,POINT (-253366.0985102127 7059804.734650483)
-7.355693201230099e+18,-2.2849207,53.393443,70.0,1.0,POINT (-254356.2074588024 7056108.425495248)
-7.35499035795631e+18,-2.2865815,53.4168093,85.0,38.0,POINT (-254541.0868680788 7060471.608273561)
-7.340562576741746e+18,-2.2429444,53.4160073,15.0,2.0,POINT (-249683.4271132438 7060321.811310786)
-7.307347436380393e+18,-2.2804568,53.4006444,77.0,202.0,POINT (-253859.2883831688 7057452.885491964)
-7.291662867618131e+18,-2.2850529,53.4132176,79.0,57.0,POINT (-254370.9238945179 7059800.775226433)
-7.274250121121723e+18,-2.2807886,53.4509795,132.0,1.0,POINT (-253896.2241877546 7066856.518880237)
-7.228877635684442e+18,-2.2324912,53.4304098,128.0,2.0,POINT (-248519.7822106107 7063012.329814343)
-7.217704855145568e+18,-2.2444798,53.4213973,29.0,3.0,POINT (-249854.3470592527 7061328.605806706)
-7.213737642811984e+18,-2.2653163,53.3844996,105.0,1.0,POINT (-252173.8556325096 7054439.060748019)
-7.184819892041251e+18,-2.3061988,53.4248503,53.0,1.0,POINT (-256724.8747158554 7061973.656442013)
-7.18336361700076e+18,-2.2909847,53.4006192,60.0,20.0,POINT (-255031.2488510605 7057448.180400172)
-7.166893108748075e+18,-2.2910092,53.4042146,91.0,52.0,POINT (-255033.9761784092 7058119.505682835)
-7.159251724399908e+18,-2.2850469,53.4123187,110.0,104.0,POINT (-254370.2559776171 7059632.893724226)
-7.158070681116558e+18,-2.2668647,53.391687,79.0,2.0,POINT (-252346.2227318106 7055780.624884377)
-7.153366998796047e+18,-2.2820858,53.4195166,5.0,2.0,POINT (-254040.6278328575 7060977.296615549)
-7.151349127249267e+18,-2.2818181,53.3790686,89.0,1.0,POINT (-254010.8276071523 7053425.487665404)
-7.128910767788945e+18,-2.2475259,53.427683,258.0,18.0,POINT (-250193.4373600686 7062502.868725976)
-7.120469651436264e+18,-2.2819132,53.3934501,66.0,9.0,POINT (-254021.4140900219 7056109.750912382)
-7.106232705476625e+18,-2.3075673,53.4059708,78.0,2.0,POINT (-256877.2154400365 7058447.440158111)
-7.085462928774053e+18,-2.2429495,53.4169062,40.0,2.0,POINT (-249683.9948426028 7060489.707374251)
-7.07695369357206e+18,-2.2671126,53.4312362,16.0,2.0,POINT (-252373.8188316404 7063166.736533576)
-7.052747773546209e+18,-2.2744062,53.3952654,56.0,11.0,POINT (-253185.738672 7056448.635601166)
-7.045820939769975e+18,-2.3271214,53.4059188,84.0,1.0,POINT (-259053.9678963911 7058437.730026037)
-7.033744925809632e+18,-2.2910461,53.4096077,88.0,36.0,POINT (-255038.0838673558 7059126.599988373)
-7.007250932663483e+18,-2.264175,53.4429278,29.0,1.0,POINT (-252046.806694695 7065351.547154997)
-6.997041900886206e+18,-2.3121588,53.4167452,63.0,2.0,POINT (-257388.3388818188 7060459.635619678)
-6.99630856603632e+18,-2.2458341,53.3953277,26.0,1.0,POINT (-250005.107047024 7056460.266175379)
-6.994947829418729e+18,-2.2293358,53.4034503,73.0,1.0,POINT (-248168.5246904687 7057976.792497579)
-6.993816095967598e+18,-2.2820262,53.4105282,78.0,145.0,POINT (-254033.9931916456 7059298.504663656)
-6.979345056475913e+18,-2.2474841,53.4204923,75.0,7.0,POINT (-250188.7842057062 7061159.552546713)
-6.97798575418335e+18,-2.2654338,53.4033754,34.0,21.0,POINT (-252186.9356717516 7057962.807005134)
-6.968908508963193e+18,-2.2683457,53.3880883,105.0,3.0,POINT (-252511.0868979613 7055108.881228089)
-6.95426317223508e+18,-2.2656636,53.4402279,58.0,1.0,POINT (-252212.5168889316 7064846.963152606)
-6.95221439624471e+18,-2.2789411,53.3988503,74.0,80.0,POINT (-253690.5614309515 7057117.916051385)
-6.940811053869699e+18,-2.248994,53.421388,152.0,28.0,POINT (-250356.8655049205 7061326.868556052)
-6.92069540520715e+18,-2.2729254,53.3988642,68.0,30.0,POINT (-253020.8967697475 7057120.511212046)
-6.916438050650387e+18,-2.3076517,53.4176557,105.0,1.0,POINT (-256886.6108044896 7060629.701299069)
-6.906502086363771e+18,-2.2354615,53.4232131,48.0,1.0,POINT (-248850.4344946862 7061667.80661479)
-6.90487797109341e+18,-2.2385214,53.4321956,83.0,2.0,POINT (-249191.0610043424 7063345.997082978)
-6.903218495024682e+18,-2.277525,53.4123365,5.0,9.0,POINT (-253532.9218992694 7059636.21807591)
-6.88246203398224e+18,-2.2986116,53.415881,79.0,7.0,POINT (-255880.2714751958 7060298.221348866)
-6.879806262695526e+18,-2.268595,53.4276374,34.0,7.0,POINT (-252538.8388450784 7062494.349337854)
-6.847669845097e+18,-2.2893891,53.3871402,65.0,2.0,POINT (-254853.6274721005 7054931.915616136)
-6.846797824564235e+18,-2.2369062,53.412424,13.0,1.0,POINT (-249011.2577636747 7059652.559712517)
-6.837020209379975e+18,-2.2340407,53.4384964,77.0,1.0,POINT (-248692.2717613074 7064523.380189895)
-6.835733958918818e+18,-2.2804391,53.3979479,40.0,25.0,POINT (-253857.3180283137 7056949.437791575)
-6.826224197300135e+18,-2.267107,53.4303373,33.0,5.0,POINT (-252373.1954425363 7062998.783869898)
-6.821609640677654e+18,-2.2835126,53.4078281,11.0,28.0,POINT (-254199.4584830026 7058794.267722086)
-6.818440096801929e+18,-2.2698493,53.3880849,83.0,2.0,POINT (-252678.4668844277 7055108.246601211)
-6.811601979274526e+18,-2.2653722,53.3934881,80.0,2.0,POINT (-252180.0783916036 7056116.844698003)
-6.809077778933115e+18,-2.2623592,53.3925959,84.0,1.0,POINT (-251844.6727656686 7055950.291746679)
-6.79381122009535e+18,-2.2941043,53.416791,68.0,14.0,POINT (-255378.5211339688 7060468.190181773)
-6.7924839547415e+18,-2.268425,53.4006721,17.0,6.0,POINT (-252519.9145329641 7057458.057361952)
-6.790819397038875e+18,-2.2835904,53.419513,3.0,1.0,POINT (-254208.1191388152 7060976.624161123)
-6.774323196705e+18,-2.2593464,53.3917036,73.0,2.0,POINT (-251509.2894036316 7055783.72361948)
-6.772940572518487e+18,-2.2865876,53.4177082,15.0,3.0,POINT (-254541.7659169288 7060639.507503453)
-6.741493565166086e+18,-2.3031892,53.424858,15.0,1.0,POINT (-256389.8475761433 7061975.094927952)
-6.729585906767553e+18,-2.2594613,53.4105794,75.0,34.0,POINT (-251522.0800121975 7059308.066445)
-6.723237366060623e+18,-2.3074506,53.3897916,68.0,1.0,POINT (-256864.2244562508 7055426.817009759)
-6.71572011103434e+18,-2.2683514,53.3889871,94.0,1.0,POINT (-252511.7214190146 7055276.648491627)
-6.712565873347028e+18,-2.2503243,53.3917229,77.0,1.0,POINT (-250504.9538250889 7055787.32636723)
-6.702516344764313e+18,-2.2761721,53.4357098,76.0,1.0,POINT (-253382.3177589226 7064002.647676795)
-6.693056573979267e+18,-2.2925133,53.4042109,101.0,32.0,POINT (-255201.4118246213 7058118.814797719)
-6.686465332706485e+18,-2.2339715,53.4259126,71.0,1.0,POINT (-248684.5684531623 7062172.113921374)
-6.686144043772488e+18,-2.2474997,53.4231888,100.0,10.0,POINT (-250190.5207896302 7061663.267153894)
-6.683820948840309e+18,-2.229486,53.4313145,69.0,1.0,POINT (-248185.2448766156 7063181.366463982)
-6.680092111658937e+18,-2.2761371,53.4303168,35.0,3.0,POINT (-253378.4215770084 7062994.953641508)
-6.670246767439249e+18,-2.2399505,53.4187099,70.0,3.0,POINT (-249350.1476894064 7060826.612205577)
-6.661857503448317e+18,-2.2746379,53.4312191,60.0,3.0,POINT (-253211.5313962573 7063163.541494887)
-6.659140294330177e+18,-2.2894441,53.3952298,90.0,12.0,POINT (-254859.7500436982 7056441.989566392)
-6.632703712065646e+18,-2.2445366,53.4312846,14.0,2.0,POINT (-249860.6700058447 7063175.779807946)
-6.631326421989339e+18,-2.3015379,53.4041885,91.0,5.0,POINT (-256206.0257018948 7058114.632143175)
-6.620737267847882e+18,-2.2837042,53.436591,35.0,2.0,POINT (-254220.7872960334 7064167.314009785)
-6.61689855557171e+18,-2.3001351,53.4185737,100.0,3.0,POINT (-256049.8667193977 7060801.171535425)
-6.613529891886863e+18,-2.2702026,53.4438132,141.0,1.0,POINT (-252717.7960577968 7065517.0264419)
-6.608054159499992e+18,-2.310497,53.3951769,85.0,1.0,POINT (-257203.3481529602 7056432.11386767)
-6.605711644699559e+18,-2.2474736,53.4186946,35.0,1.0,POINT (-250187.6153511411 7060823.754328884)
-6.594409411172225e+18,-2.2581095,53.4357503,52.0,4.0,POINT (-251371.5983232005 7064010.215675402)
-6.593242995827582e+18,-2.2971385,53.4203789,71.0,6.0,POINT (-255716.2867329786 7061138.369773562)
-6.588224948375e+18,-2.2926244,53.4203901,64.0,7.0,POINT (-255213.7794192581 7061140.461896793)
-6.578805832320372e+18,-2.2940112,53.4033084,69.0,21.0,POINT (-255368.1572900345 7057950.296638868)
-6.567357901915138e+18,-2.2474632,53.4168969,68.0,8.0,POINT (-250186.4576285251 7060487.970307071)
-6.550930651028421e+18,-2.2294327,53.4214272,95.0,2.0,POINT (-248179.3115482422 7061334.191163523)
-6.547324626054116e+18,-2.2865271,53.4087197,81.0,94.0,POINT (-254535.031088175 7058960.768259199)
-6.543904441272119e+18,-2.2895112,53.4051171,41.0,31.0,POINT (-254867.2195810469 7058288.027431118)
-6.541366973785049e+18,-2.30747,53.3924882,31.0,1.0,POINT (-256866.3840542404 7055930.186902692)
-6.52324729985443e+18,-2.3120798,53.4059591,136.0,2.0,POINT (-257379.5446425719 7058445.25537736)
-6.52243191502188e+18,-2.2369162,53.4142217,78.0,3.0,POINT (-249012.3709584942 7059988.308419515)
-6.51435908568931e+18,-2.2580332,53.4231665,35.0,7.0,POINT (-251363.1046466692 7061659.101313452)
-6.513768258552241e+18,-2.2581367,53.4402445,60.0,2.0,POINT (-251374.62621313 7064850.065426676)
-6.509470037929821e+18,-2.2189366,53.4286377,73.0,1.0,POINT (-247010.8910398077 7062681.236175708)
-6.507387723231581e+18,-2.2219559,53.4304299,90.0,1.0,POINT (-247346.9979784901 7063016.08531475)
-6.502341286313665e+18,-2.2926059,53.4176936,71.0,11.0,POINT (-255211.7200088103 7060636.780443498)
-6.474490366985764e+18,-2.2325158,53.434904,124.0,3.0,POINT (-248522.5206698636 7063852.074029805)
