cell_id,Longitude,Latitude,population,average_infected,geometry
-7.640988434495872e+18,-2.2894685,53.3988252,84.0,3.0,POINT (-254862.4662390977 7057113.229828173)
-7.625449010453911e+18,-2.2790411,53.4141306,81.0,8.0,POINT (-253701.693379283 7059971.293722841)
-7.559990922938914e+18,-2.2699916,53.410556,34.0,7.0,POINT (-252694.307646866 7059303.696410693)
-7.453270831568163e+18,-2.2384257,53.4151176,74.0,1.0,POINT (-249180.407729912 7060155.637112917)
-7.44977636304333e+18,-2.244485,53.4222961,111.0,1.0,POINT (-249854.9259205607 7061496.504473212)
-7.392318821772542e+18,-2.2639576,53.407873,53.0,3.0,POINT (-252022.6058391127 7058802.652423253)
-7.356423982893709e+18,-2.2925997,53.4167947,61.0,1.0,POINT (-255211.0298280111 7060468.881271247)
-7.356249526671362e+18,-2.2760264,53.4132388,61.0,11.0,POINT (-253366.0985102127 7059804.734650483)
-7.35499035795631e+18,-2.2865815,53.4168093,85.0,5.0,POINT (-254541.0868680788 7060471.608273561)
-7.307347436380393e+18,-2.2804568,53.4006444,77.0,7.0,POINT (-253859.2883831688 7057452.885491964)
-7.291662867618131e+18,-2.2850529,53.4132176,79.0,5.0,POINT (-254370.9238945179 7059800.775226433)
-7.228877635684442e+18,-2.2324912,53.4304098,128.0,1.0,POINT (-248519.7822106107 7063012.329814343)
-7.166893108748075e+18,-2.2910092,53.4042146,91.0,4.0,POINT (-255033.9761784092 7058119.505682835)
-7.159251724399908e+18,-2.2850469,53.4123187,110.0,12.0,POINT (-254370.2559776171 7059632.893724226)
-7.128910767788945e+18,-2.2475259,53.427683,258.0,3.0,POINT (-250193.4373600686 7062502.868725976)
-7.052747773546209e+18,-2.2744062,53.3952654,56.0,1.0,POINT (-253185.738672 7056448.635601166)
-7.033744925809632e+18,-2.2910461,53.4096077,88.0,4.0,POINT (-255038.0838673558 7059126.599988373)
-6.993816095967598e+18,-2.2820262,53.4105282,78.0,13.0,POINT (-254033.9931916456 7059298.504663656)
-6.979345056475913e+18,-2.2474841,53.4204923,75.0,3.0,POINT (-250188.7842057062 7061159.552546713)
-6.969419558405829e+18,-2.2582022,53.4510305,168.0,1.0,POINT (-251381.9176392495 7066866.052379644)
-6.95426317223508e+18,-2.2656636,53.4402279,58.0,2.0,POINT (-252212.5168889316 7064846.963152606)
-6.95221439624471e+18,-2.2789411,53.3988503,74.0,1.0,POINT (-253690.5614309515 7057117.916051385)
-6.940811053869699e+18,-2.248994,53.421388,152.0,1.0,POINT (-250356.8655049205 7061326.868556052)
-6.92069540520715e+18,-2.2729254,53.3988642,68.0,1.0,POINT (-253020.8967697475 7057120.511212046)
-6.88246203398224e+18,-2.2986116,53.415881,79.0,1.0,POINT (-255880.2714751958 7060298.221348866)
-6.835733958918818e+18,-2.2804391,53.3979479,40.0,1.0,POINT (-253857.3180283137 7056949.437791575)
-6.821609640677654e+18,-2.2835126,53.4078281,11.0,5.0,POINT (-254199.4584830026 7058794.267722086)
-6.740637048820403e+18,-2.2400874,53.4429787,71.0,1.0,POINT (-249365.3873265053 7065361.060157912)
-6.729585906767553e+18,-2.2594613,53.4105794,75.0,3.0,POINT (-251522.0800121975 7059308.066445)
-6.710605221209262e+18,-2.2294666,53.4277191,63.0,1.0,POINT (-248183.0852786708 7062509.613248043)
-6.702516344764313e+18,-2.2761721,53.4357098,76.0,2.0,POINT (-253382.3177589226 7064002.647676795)
-6.69546045951744e+18,-2.2506098,53.4402605,34.0,1.0,POINT (-250536.7355373289 7064853.055571505)
-6.686144043772488e+18,-2.2474997,53.4231888,100.0,1.0,POINT (-250190.5207896302 7061663.267153894)
-6.661857503448317e+18,-2.2746379,53.4312191,60.0,1.0,POINT (-253211.5313962573 7063163.541494887)
-6.659140294330177e+18,-2.2894441,53.3952298,90.0,1.0,POINT (-254859.7500436982 7056441.989566392)
-6.646689016269981e+18,-2.2536742,53.4492425,99.0,1.0,POINT (-250877.8629846956 7066531.825933403)
-6.632703712065646e+18,-2.2445366,53.4312846,14.0,1.0,POINT (-249860.6700058447 7063175.779807946)
-6.613529891886863e+18,-2.2702026,53.4438132,141.0,2.0,POINT (-252717.7960577968 7065517.0264419)
-6.567357901915138e+18,-2.2474632,53.4168969,68.0,1.0,POINT (-250186.4576285251 7060487.970307071)
-6.547324626054116e+18,-2.2865271,53.4087197,81.0,3.0,POINT (-254535.031088175 7058960.768259199)
-6.543904441272119e+18,-2.2895112,53.4051171,41.0,2.0,POINT (-254867.2195810469 7058288.027431118)
-6.531712291690979e+18,-2.2189459,53.4304354,113.0,1.0,POINT (-247011.9263109837 7063017.112939551)
-6.52324729985443e+18,-2.3120798,53.4059591,136.0,1.0,POINT (-257379.5446425719 7058445.25537736)
-6.52243191502188e+18,-2.2369162,53.4142217,78.0,1.0,POINT (-249012.3709584942 7059988.308419515)
-6.420352827167487e+18,-2.2880861,53.4168057,70.0,1.0,POINT (-254708.5781740363 7060470.935861942)
-6.359262275304227e+18,-2.259516,53.4195678,51.0,5.0,POINT (-251528.1691879034 7060986.860418001)
-6.346906145086872e+18,-2.2564418,53.4087882,82.0,2.0,POINT (-251185.9508096162 7058973.56033553)
-6.319005833060257e+18,-2.2820143,53.4087305,80.0,8.0,POINT (-254032.6684897932 7058962.785110744)
-6.273292361791023e+18,-2.280516,53.4096329,5.0,1.0,POINT (-253865.8784965838 7059131.306074354)
-6.269426899360172e+18,-2.2655571,53.42315,80.0,1.0,POINT (-252200.6613639978 7061656.018966551)
-6.235169724405933e+18,-2.2791884,53.4366017,119.0,1.0,POINT (-253718.0907391787 7064169.313497091)
-6.186120769819027e+18,-2.2671182,53.432135,68.0,1.0,POINT (-252374.4422207452 7063334.674064498)
-6.104919003042739e+18,-2.262664,53.4420323,74.0,1.0,POINT (-251878.6029440403 7065184.183708471)
-6.054602705832648e+18,-2.2609546,53.4087784,47.0,2.0,POINT (-251688.3134079969 7058971.730226999)
-6.01535126902564e+18,-2.2805219,53.4105317,53.0,13.0,POINT (-253866.5352815355 7059299.158300686)
-5.993955562635391e+18,-2.291089,53.4158996,66.0,1.0,POINT (-255042.8594732034 7060301.695400621)
-5.992926100187957e+18,-2.3001415,53.4194726,63.0,1.0,POINT (-256050.5791640951 7060969.077732011)
-5.960869964861773e+18,-2.2864727,53.4006302,48.0,2.0,POINT (-254528.9753082715 7057450.23420974)
-5.944133414741827e+18,-2.2625531,53.4240555,35.0,2.0,POINT (-251866.2576133909 7061825.176200649)
-5.9333245812906e+18,-2.2609161,53.4024865,62.0,1.0,POINT (-251684.0276079099 7057796.831521678)
-5.846948052282024e+18,-2.270254,53.4519027,99.0,1.0,POINT (-252723.5178792284 7067029.095688266)
-5.762392094157265e+18,-2.2971134,53.4167836,24.0,1.0,POINT (-255713.4926139352 7060466.808002993)
-5.735252502786715e+18,-2.2610317,53.4213622,85.0,3.0,POINT (-251696.8961401204 7061322.049088475)
-5.682574701162925e+18,-2.2430059,53.4267934,127.0,1.0,POINT (-249690.2732613982 7062336.667572319)
-5.60825839492596e+18,-2.2834468,53.3979408,79.0,1.0,POINT (-254192.1336609923 7056948.112234349)
-5.57717648527482e+18,-2.2579297,53.4060884,60.0,1.0,POINT (-251351.5830802093 7058469.400038992)
-5.567781233092174e+18,-2.2880375,53.409615,71.0,3.0,POINT (-254703.1680471351 7059127.963259025)
-5.515627397525846e+18,-2.2550883,53.433959,120.0,1.0,POINT (-251035.2798774841 7063675.492787745)
-5.476011629126078e+18,-2.2549052,53.4033984,29.0,1.0,POINT (-251014.8972802182 7057967.101613021)
-5.441153801290022e+18,-2.2625364,53.4213589,93.0,3.0,POINT (-251864.3985780268 7061321.432645161)
-5.429919343774577e+18,-2.2550344,53.4249706,25.0,1.0,POINT (-251029.2797573707 7061996.130479337)
-5.300423288364413e+18,-2.2489572,53.4150961,119.0,1.0,POINT (-250352.7689479682 7060151.621481919)
-5.242367923424937e+18,-2.2729887,53.4087515,58.0,11.0,POINT (-253027.9432930302 7058966.706767988)
-5.237516961016422e+18,-2.2489993,53.4222868,83.0,2.0,POINT (-250357.4554981777 7061494.767185841)
-5.206174020966437e+18,-2.3000528,53.4068888,91.0,1.0,POINT (-256040.7051258757 7058618.863293202)
-5.149174110885967e+18,-2.2775308,53.4132353,56.0,1.0,POINT (-253533.567552272 7059804.080971845)
-5.106175553059e+18,-2.265473,53.4096673,39.0,3.0,POINT (-252191.2993954824 7059137.730259707)
-5.01517096297518e+18,-2.2775191,53.4114376,48.0,9.0,POINT (-253532.2651143177 7059468.340051479)
-4.949194335952387e+18,-2.2386222,53.4501724,163.0,1.0,POINT (-249202.2820081328 7066705.648099262)
-4.934546582166472e+18,-2.2415112,53.4285942,114.0,1.0,POINT (-249523.8840183118 7062673.108945117)
-4.919004851150366e+18,-2.2627195,53.4510207,115.0,1.0,POINT (-251884.7811753399 7066864.22045142)
-4.823199879787986e+18,-2.2761604,53.4339121,78.0,1.0,POINT (-253381.0153209682 7063666.729228549)
-4.816411199396185e+18,-2.2732021,53.4420086,86.0,1.0,POINT (-253051.6988707391 7065179.754372139)
-4.803263671620215e+18,-2.256523,53.4222709,84.0,1.0,POINT (-251194.9899516073 7061491.796985713)
-4.782145369997311e+18,-2.2730175,53.4132457,80.0,10.0,POINT (-253031.1492941451 7059806.023331372)
-4.756920689166903e+18,-2.2894868,53.4015217,290.0,3.0,POINT (-254864.5033856473 7057616.687908317)
-4.725598123552062e+18,-2.2879828,53.4015254,17.0,1.0,POINT (-254697.0788713842 7057617.378749764)
-4.701927272354987e+18,-2.227952,53.4259243,50.0,1.0,POINT (-248014.4807778943 7062174.299727445)
-4.69459286161336e+18,-2.2429803,53.4222992,119.0,1.0,POINT (-249687.4234826545 7061497.083569088)
-4.627353246679073e+18,-2.2490361,53.4285787,44.0,1.0,POINT (-250361.5520551303 7062670.213037374)
-4.540313691170692e+18,-2.2806937,53.4365981,113.0,2.0,POINT (-253885.6599687799 7064168.640772332)
-4.4540200037515366e+18,-2.2775367,53.4141341,6.0,2.0,POINT (-253534.2243372238 7059971.947415239)
-4.4389500475459543e+18,-2.2507688,53.4672257,98.0,1.0,POINT (-250554.4353350458 7069894.022414203)
-4.3964190133416095e+18,-2.2414449,53.4169092,43.0,1.0,POINT (-249516.5035366457 7060490.267718582)
-4.3597709761281167e+18,-2.2460313,53.4294838,115.0,2.0,POINT (-250027.0592489312 7062839.317139841)
-4.3474295811440113e+18,-2.2596037,53.4339493,84.0,1.0,POINT (-251537.9319065416 7063673.680281102)
-4.2825068014004966e+18,-2.2865755,53.4159105,68.0,2.0,POINT (-254540.4189511779 7060303.731270366)
-4.2325306436677504e+18,-2.2491202,53.4429602,10.0,1.0,POINT (-250370.9140236013 7065357.602581866)
-4.2108448585186744e+18,-2.277443,53.3997526,27.0,1.0,POINT (-253523.7937016402 7057286.379213425)
-4.2051853864152893e+18,-2.2566476,53.4429442,38.0,1.0,POINT (-251208.8603591479 7065354.612247033)
-4.1965457435103913e+18,-2.2429854,53.4231981,200.0,1.0,POINT (-249687.9912120134 7061665.004478131)
-4.182704147092e+18,-2.2580223,53.4213688,80.0,4.0,POINT (-251361.8912643076 7061323.281975256)
-4.0581403808230385e+18,-2.247552,53.4321772,27.0,1.0,POINT (-250196.3427985581 7063342.559069065)
-4.0197549610683766e+18,-2.2549321,53.4078926,144.0,1.0,POINT (-251017.8917743 7058806.312562838)
-3.905420946526376e+18,-2.2715131,53.4132491,30.0,3.0,POINT (-252863.6802520858 7059806.658333631)
-3.868089290279915e+18,-2.2835246,53.4096258,97.0,13.0,POINT (-254200.7943168043 7059129.980153021)
-3.8586562281414226e+18,-2.268629,53.4330305,34.0,1.0,POINT (-252542.6237075016 7063501.998534303)
-3.849554264315796e+18,-2.2880435,53.4105138,88.0,4.0,POINT (-254703.8359640359 7059295.815414726)
-3.774935843294849e+18,-2.2790352,53.4132318,87.0,6.0,POINT (-253701.0365943313 7059803.427293267)
-3.763400391122719e+18,-2.2610207,53.4195646,76.0,2.0,POINT (-251695.6716258098 7060986.262680017)
-3.669090793800193e+18,-2.2895662,53.4132067,66.0,2.0,POINT (-254873.3421526452 7059798.739485599)
-3.6205192113702426e+18,-2.2639409,53.4051764,69.0,3.0,POINT (-252020.7468037485 7058299.100508601)
-3.531350171022768e+18,-2.2701056,53.4285329,65.0,1.0,POINT (-252706.9980679366 7062661.656103229)
-3.439109546057392e+18,-2.2744351,53.3997596,68.0,1.0,POINT (-253188.9558050637 7057287.686156468)
-3.3821096928786816e+18,-2.2639743,53.4105695,39.0,3.0,POINT (-252024.4648744766 7059306.217584041)
-3.35049973545718e+18,-2.2624589,53.4087751,46.0,2.0,POINT (-251855.7713181069 7058971.113966057)
-3.2773367063657206e+18,-2.2882443,53.4401755,88.0,1.0,POINT (-254726.1889163391 7064837.170439982)
-3.273877110427586e+18,-2.2835605,53.4150188,83.0,2.0,POINT (-254204.7906862602 7060137.183904438)
-3.237651230923631e+18,-2.2911321,53.4221915,84.0,2.0,POINT (-255047.6573429495 7061476.964682194)
-3.201484322756806e+18,-2.2730118,53.4123469,77.0,9.0,POINT (-253030.5147730914 7059638.160394385)
-3.1864631728776515e+18,-2.2595928,53.4321516,34.0,1.0,POINT (-251536.7185241799 7063337.775747824)
-3.1518142298572744e+18,-2.2654282,53.4024765,34.0,1.0,POINT (-252186.3122826472 7057794.964340591)
-3.1311704062705833e+18,-2.2626473,53.4393358,81.0,1.0,POINT (-251876.7439086759 7064680.245732944)
-3.123651307932916e+18,-2.2864304,53.3943382,48.0,1.0,POINT (-254524.2664941189 7056275.541808611)
-3.108892039341574e+18,-2.245969,53.4186977,56.0,1.0,POINT (-250020.1240451839 7060824.333375715)
-3.1050062823920164e+18,-2.2971259,53.4185813,86.0,1.0,POINT (-255714.8841074824 7060802.591130149)
-3.066518883296057e+18,-2.2760147,53.4114411,63.0,10.0,POINT (-253364.7960722584 7059468.993702483)
-3.042966171065399e+18,-2.2460625,53.4348769,47.0,1.0,POINT (-250030.5324167794 7063847.01011104)
-3.0121220396274294e+18,-2.2880557,53.4123115,47.0,1.0,POINT (-254705.1940617359 7059631.549043041)
-3.003564523107645e+18,-2.2745162,53.4123434,76.0,17.0,POINT (-253197.9838151507 7059637.506729456)
-2.974098937060248e+18,-2.2550182,53.4222741,42.0,1.0,POINT (-251027.4763817519 7061492.39476175)
-2.9138053306744724e+18,-2.2715074,53.4123503,69.0,9.0,POINT (-252863.0457310323 7059638.795383221)
-2.874446714585473e+18,-2.2986621,53.4230717,39.0,1.0,POINT (-255885.8931091299 7061641.39184571)
-2.836670763106411e+18,-2.2880679,53.4141092,63.0,1.0,POINT (-254706.5521594356 7059967.296861941)
-2.8105864994281006e+18,-2.2776832,53.4366052,102.0,1.0,POINT (-253550.5326415265 7064169.967535107)
-2.752187985621703e+18,-2.2551421,53.4429475,113.0,1.0,POINT (-251041.2688656487 7065355.2290035)
-2.685298182123654e+18,-2.2385819,53.4429817,41.0,1.0,POINT (-249197.7958330062 7065361.620846063)
-2.657542443536927e+18,-2.2549483,53.4105891,71.0,1.0,POINT (-251019.6951499186 7059309.877955651)
-2.624142760926696e+18,-2.2774957,53.4078422,58.0,38.0,POINT (-253529.660238409 7058796.900778738)
-2.604661776284258e+18,-2.2865392,53.4105174,104.0,4.0,POINT (-254536.3780539256 7059296.487726868)
-2.5676764656950103e+18,-2.2895784,53.4150044,72.0,1.0,POINT (-254874.700250345 7060134.494371551)
-2.5108185425329475e+18,-2.2822943,53.450976,86.0,1.0,POINT (-254063.8379451522 7066855.864620893)
-2.5081149479666847e+18,-2.2701627,53.4375213,131.0,1.0,POINT (-252713.3544104214 7064341.159169303)
-2.454571912481395e+18,-2.2895723,53.4141055,54.0,2.0,POINT (-254874.0212014952 7059966.605816104)
-2.376948336219e+18,-2.309215,53.4257414,51.0,1.0,POINT (-257060.6365641629 7062140.130229433)
-2.3624962453081093e+18,-2.241501,53.4267965,164.0,1.0,POINT (-249522.7485595938 7062337.24672946)
-2.349880479014564e+18,-2.2867207,53.4374827,56.0,1.0,POINT (-254556.5825401877 7064333.945911825)
-2.326150663615604e+18,-2.2850589,53.4141164,82.0,3.0,POINT (-254371.5918114186 7059968.641599964)
-2.325822960345615e+18,-2.256458,53.4114847,76.0,1.0,POINT (-251187.7541852346 7059477.13633094)
-2.3049591291493612e+18,-2.261153,53.4411368,88.0,1.0,POINT (-251710.3991933856 7065016.823789489)
-2.287991079722066e+18,-2.2776421,53.4303133,80.0,1.0,POINT (-253545.9574107623 7062994.299700261)
-2.2871963205670208e+18,-2.2640411,53.4213556,92.0,8.0,POINT (-252031.9010159332 7061320.816201898)
-2.2383745192483064e+18,-2.2714272,53.3997665,3.0,1.0,POINT (-252854.1179084871 7057288.974429106)
-2.1490746238581056e+18,-2.2625586,53.4249543,66.0,1.0,POINT (-251866.8698705463 7061993.085364996)
-2.1394929152109847e+18,-2.2804509,53.3997456,99.0,2.0,POINT (-253858.6315982171 7057285.072270594)
-2.1177328223048553e+18,-2.2744004,53.3943665,79.0,1.0,POINT (-253185.0930189975 7056280.824921748)
-2.105733320797072e+18,-2.2641638,53.4411301,85.0,1.0,POINT (-252045.559916486 7065015.571640377)
-2.0702366833532457e+18,-2.2640802,53.4276475,85.0,1.0,POINT (-252036.2536077153 7062496.236306803)
-1.9846032505917617e+18,-2.2807708,53.448283,102.0,1.0,POINT (-253894.2427009499 7066352.474757316)
-1.978238725930452e+18,-2.2370113,53.4312998,128.0,1.0,POINT (-249022.9574412298 7063178.619846644)
-1.9027633952132849e+18,-2.268612,53.430334,86.0,2.0,POINT (-252540.7312762901 7062998.167296423)
-1.8830122026539249e+18,-2.2639464,53.4060753,91.0,2.0,POINT (-252021.3590609038 7058466.953824769)
-1.8385267469477489e+18,-2.2759449,53.400655,24.0,1.0,POINT (-253357.0259723292 7057454.864618712)
-1.820104726183334e+18,-2.2731386,53.4321214,68.0,1.0,POINT (-253044.6300835569 7063332.132927257)
-1.7602852208144878e+18,-2.2430726,53.4384784,97.0,1.0,POINT (-249697.6982708611 7064520.016416705)
-1.7498387580657093e+18,-2.2640467,53.4222545,108.0,1.0,POINT (-252032.5244050377 7061488.733384227)
-1.7131204018855127e+18,-2.2789528,53.400648,52.0,4.0,POINT (-253691.8638689059 7057453.557648167)
-1.703840922334194e+18,-2.2805397,53.4132283,106.0,4.0,POINT (-253868.5167683398 7059802.773614743)
-1.699115452075979e+18,-2.261142,53.4393391,78.0,1.0,POINT (-251709.1746790749 7064680.862437028)
-1.5418926877619315e+18,-2.251913,53.4061013,58.0,1.0,POINT (-250681.8070995151 7058471.808907161)
-1.5314147021767683e+18,-2.2819489,53.3988432,92.0,1.0,POINT (-254025.3881955792 7057116.590466051)
-1.5264080191005432e+18,-2.259527,53.4213655,77.0,1.0,POINT (-251529.3937022139 7061322.66553184)
-1.5242544356434435e+18,-2.3016652,53.4221653,102.0,2.0,POINT (-256220.1966721955 7061472.070401709)
-1.4619726709233912e+18,-2.2714959,53.4105526,27.0,4.0,POINT (-252861.7655569763 7059303.061448645)
-1.4449873500311124e+18,-2.2624256,53.403382,64.0,2.0,POINT (-251852.0643793279 7057964.039370636)
-1.3728539880957504e+18,-2.2655739,53.4258465,75.0,3.0,POINT (-252202.5315313109 7062159.765062455)
-1.327355638836e+18,-2.2624699,53.4105728,75.0,2.0,POINT (-251856.9958324176 7059306.833870974)
-1.3090145850073193e+18,-2.2639297,53.4033787,61.0,1.0,POINT (-252019.5000255397 7057963.42318786)
-1.3040551619882468e+18,-2.2579569,53.4105827,69.0,1.0,POINT (-251354.6109701385 7059308.682732082)
-1.2916665188412654e+18,-2.2970507,53.4077952,91.0,2.0,POINT (-255706.5128823012 7058788.123926613)
-1.2834960208387013e+18,-2.280445,53.3988468,56.0,2.0,POINT (-253857.9748132653 7057117.2625938)
-1.2707633408136143e+18,-2.2670844,53.426742,65.0,1.0,POINT (-252370.6796222201 7062327.064779432)
-1.258436531805519e+18,-2.2429957,53.4249958,107.0,1.0,POINT (-249689.1378026802 7062000.838265776)
-1.2273874599884639e+18,-2.254916,53.405196,81.0,2.0,POINT (-251016.0995306306 7058302.760416193)
-1.2222511258673623e+18,-2.2655627,53.4240488,56.0,1.0,POINT (-252201.2847531021 7061823.924554681)
-1.2125214881977265e+18,-2.2639687,53.4096706,15.0,1.0,POINT (-252023.8414853722 7059138.346533575)
-1.166773496888476e+18,-2.2460209,53.4276861,136.0,1.0,POINT (-250025.9015263152 7062503.447895235)
-1.158364526377945e+18,-2.2523338,53.4771097,111.0,1.0,POINT (-250728.6503377644 7071742.573236011)
-1.0964174769787997e+18,-2.235551,53.4393923,88.0,1.0,POINT (-248860.3975883179 7064690.804461079)
-1.070523536778915e+18,-2.2354515,53.4214155,38.0,1.0,POINT (-248849.3212998665 7061332.005588648)
-9.981322558650463e+17,-2.3015634,53.4077838,79.0,1.0,POINT (-256208.8643487344 7058785.995074582)
-9.943563481311644e+17,-2.276143,53.4312156,66.0,1.0,POINT (-253379.0783619601 7063162.887539758)
-9.737522236495149e+17,-2.2896151,53.4203974,18.0,1.0,POINT (-254878.7856753937 7061141.825513126)
-9.47231051617197e+17,-2.2641583,53.4402313,90.0,1.0,POINT (-252044.9476593305 7064847.59855804)
-8.918396923906378e+17,-2.2805278,53.4114306,88.0,13.0,POINT (-253867.1920664873 7059467.032749633)
-8.906415553781548e+17,-2.2822347,53.4419876,71.0,1.0,POINT (-254057.2033039393 7065175.829645799)
-8.892589202696563e+17,-2.2714845,53.4087549,29.0,7.0,POINT (-252860.4965148691 7058967.341703147)
-8.701035168749825e+17,-2.2534225,53.4069969,16.0,1.0,POINT (-250849.843870933 7058639.049637448)
-8.601520540072993e+17,-2.2551799,53.4492393,131.0,1.0,POINT (-251045.4767420928 7066531.227777899)
-8.090254249577434e+17,-2.2775132,53.4105388,65.0,17.0,POINT (-253531.6083293659 7059300.484250256)
-8.026857273822355e+17,-2.294005,53.4024095,53.0,1.0,POINT (-255367.4671092355 7057782.454238635)
-7.94378409436662e+17,-2.3000971,53.4131807,92.0,1.0,POINT (-256045.6365790108 7059793.883592118)
-7.941756719447872e+17,-2.262481,53.4123705,17.0,4.0,POINT (-251858.2314786772 7059642.567965)
-7.558992952802317e+17,-2.271622,53.4303271,78.0,2.0,POINT (-252875.8029437976 7062996.878097491)
-7.340670960861801e+17,-2.2640356,53.4204568,79.0,3.0,POINT (-252031.2887587781 7061152.921249229)
-7.201989482068913e+17,-2.2790176,53.4105353,57.0,11.0,POINT (-253699.0773714253 7059299.830613114)
-6.093026192313531e+17,-2.3060954,53.4104689,86.0,1.0,POINT (-256713.3642812086 7059287.430192986)
-6.045846620482081e+17,-2.2835545,53.41412,81.0,1.0,POINT (-254204.1227693592 7059969.313969065)
