cell_id,Longitude,Latitude,population,average_infected,geometry
-8.805924310384728e+18,-2.2880739,53.415008,49.0,2.0,POINT (-254707.2200763365 7060135.166754689)
-8.799761926562899e+18,-2.2093537,53.6219052,69.0,1.0,POINT (-245944.1274812729 7098872.386943334)
-8.796413594126751e+18,-2.2283766,53.5050221,75.0,1.0,POINT (-248061.7470298091 7076965.203869345)
-8.789908181581459e+18,-2.2731213,53.4294249,65.0,22.0,POINT (-253042.704256498 7062828.312465704)
-8.774729146862758e+18,-2.2193956,53.5176227,98.0,2.0,POINT (-247061.9866817193 7079324.00240586)
-8.772735858712403e+18,-2.2149578,53.5347087,107.0,1.0,POINT (-246567.9730443126 7082523.576580873)
-8.771312843624158e+18,-2.2646449,53.5184299,105.0,4.0,POINT (-252099.1157197382 7079475.131988724)
-8.770976397738581e+18,-2.2737286,53.5238024,72.0,2.0,POINT (-253110.3085786593 7080481.082065094)
-8.769379405496797e+18,-2.2840523,53.4887235,168.0,1.0,POINT (-254259.5376082392 7073915.189465544)
-8.764356516414365e+18,-2.2401787,53.4591578,124.0,3.0,POINT (-249375.5507952221 7068385.445955128)
-8.76103682063284e+18,-2.2913966,53.4608415,129.0,1.0,POINT (-255077.1013463802 7068700.248966345)
-8.759954241142705e+18,-2.2256912,53.567047,16.0,1.0,POINT (-247762.8096659889 7088582.876976121)
-8.759029629639953e+18,-2.2167608,53.5922307,52.0,1.0,POINT (-246768.6820835216 7093304.813490245)
-8.756366842294914e+18,-2.2333744,53.5913006,119.0,1.0,POINT (-248618.0995770267 7093130.369968532)
-8.753471821317726e+18,-2.2702997,53.4590934,187.0,19.0,POINT (-252728.6051796067 7068373.405273242)
-8.749679441397506e+18,-2.2708152,53.5399882,68.0,1.0,POINT (-252785.9903731756 7083512.492238021)
-8.746076776508092e+18,-2.2394021,53.5885922,45.0,1.0,POINT (-249289.1000722556 7092622.421904515)
-8.738942776945587e+18,-2.2616452,53.521133,69.0,3.0,POINT (-251765.1906428534 7079981.246084894)
-8.738292539663768e+18,-2.2688334,53.4653887,226.0,29.0,POINT (-252565.3774098393 7069550.505720806)
-8.736439589526485e+18,-2.2797975,53.5291814,40.0,2.0,POINT (-253785.8954365163 7081488.377029778)
-8.736266581872939e+18,-2.2405145,53.5184809,58.0,3.0,POINT (-249412.9318773327 7079484.680658924)
-8.735146857022126e+18,-2.1983785,53.5383327,55.0,1.0,POINT (-244722.373809217 7083202.383337456)
-8.728632787239637e+18,-2.2254042,53.5131173,108.0,3.0,POINT (-247730.8609747598 7078480.523050011)
-8.7231358621538e+18,-2.2599938,53.4977667,45.0,1.0,POINT (-251581.3576367841 7075607.330534105)
-8.72236985548909e+18,-2.2348901,53.5921965,63.0,3.0,POINT (-248786.8265292893 7093298.399092298)
-8.720822813149673e+18,-2.2152317,53.5886382,169.0,5.0,POINT (-246598.4634502136 7092631.048722655)
-8.720563642454519e+18,-2.2822228,53.4401899,86.0,2.0,POINT (-254055.8786020867 7064839.861565916)
-8.717637421438865e+18,-2.3010445,53.5471065,52.0,1.0,POINT (-256151.1006580864 7084846.033135979)
-8.711054416144656e+18,-2.2569028,53.4851896,67.0,6.0,POINT (-251237.2690911346 7073254.032937425)
-8.710768790583831e+18,-2.2136893,53.5823492,8.0,1.0,POINT (-246426.7642678096 7091451.699726147)
-8.709344752496523e+18,-2.2613187,53.4681019,85.0,9.0,POINT (-251728.8448316924 7070057.875950718)
-8.708719083165203e+18,-2.2449818,53.5085845,97.0,6.0,POINT (-249910.2294393662 7077632.004490376)
-8.702796943307932e+18,-2.2769213,53.5507602,92.0,3.0,POINT (-253465.7183158296 7085530.603669276)
-8.699015454900549e+18,-2.2045007,53.5562991,112.0,1.0,POINT (-245403.893995314 7086568.504863721)
